,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
8410,2019-12-15 07:29:16+00:00,Sunday,15,12,2019,7,29,coffee,C,1.0,0.3,0.7,142
8413,2019-12-15 07:48:51+00:00,Sunday,15,12,2019,7,48,soda,C,1.6,0.6,1.0,15
8414,2019-12-15 07:53:27+00:00,Sunday,15,12,2019,7,53,coffee,C,1.0,0.3,0.7,141
8416,2019-12-15 08:11:19+00:00,Sunday,15,12,2019,8,11,soda,C,1.6,0.6,1.0,14
8420,2019-12-15 08:25:32+00:00,Sunday,15,12,2019,8,25,coffee,C,1.0,0.3,0.7,140
8422,2019-12-15 08:28:28+00:00,Sunday,15,12,2019,8,28,coffee,C,1.0,0.3,0.7,139
8424,2019-12-15 08:54:04+00:00,Sunday,15,12,2019,8,54,coffee,C,1.0,0.3,0.7,138
8425,2019-12-15 09:12:22+00:00,Sunday,15,12,2019,9,12,coffee,C,1.0,0.3,0.7,137
8428,2019-12-15 09:16:47+00:00,Sunday,15,12,2019,9,16,coffee,C,1.0,0.3,0.7,136
8434,2019-12-15 09:28:34+00:00,Sunday,15,12,2019,9,28,coffee,C,1.0,0.3,0.7,135
8435,2019-12-15 09:32:09+00:00,Sunday,15,12,2019,9,32,coffee,C,1.0,0.3,0.7,134
8440,2019-12-15 09:47:15+00:00,Sunday,15,12,2019,9,47,coffee,C,1.0,0.3,0.7,133
8459,2019-12-15 10:32:09+00:00,Sunday,15,12,2019,10,32,coffee,C,1.0,0.3,0.7,132
8462,2019-12-15 10:47:56+00:00,Sunday,15,12,2019,10,47,soda,C,1.6,0.6,1.0,13
8464,2019-12-15 10:57:36+00:00,Sunday,15,12,2019,10,57,coffee,C,1.0,0.3,0.7,131
8465,2019-12-15 10:59:28+00:00,Sunday,15,12,2019,10,59,coffee,C,1.0,0.3,0.7,130
8468,2019-12-15 11:12:37+00:00,Sunday,15,12,2019,11,12,coffee,C,1.0,0.3,0.7,129
8470,2019-12-15 11:14:49+00:00,Sunday,15,12,2019,11,14,coffee,C,1.0,0.3,0.7,128
8471,2019-12-15 11:18:48+00:00,Sunday,15,12,2019,11,18,coffee,C,1.0,0.3,0.7,127
8474,2019-12-15 11:22:39+00:00,Sunday,15,12,2019,11,22,coffee,C,1.0,0.3,0.7,126
8479,2019-12-15 11:32:07+00:00,Sunday,15,12,2019,11,32,soda,C,1.6,0.6,1.0,12
8482,2019-12-15 11:42:18+00:00,Sunday,15,12,2019,11,42,coffee,C,1.0,0.3,0.7,125
8483,2019-12-15 11:48:14+00:00,Sunday,15,12,2019,11,48,coffee,C,1.0,0.3,0.7,124
8484,2019-12-15 11:55:21+00:00,Sunday,15,12,2019,11,55,soda,C,1.6,0.6,1.0,11
8485,2019-12-15 12:03:48+00:00,Sunday,15,12,2019,12,3,soda,C,1.6,0.6,1.0,10
8487,2019-12-15 12:06:57+00:00,Sunday,15,12,2019,12,6,coffee,C,1.0,0.3,0.7,123
8488,2019-12-15 12:15:10+00:00,Sunday,15,12,2019,12,15,coffee,C,1.0,0.3,0.7,122
8497,2019-12-15 12:48:50+00:00,Sunday,15,12,2019,12,48,coffee,C,1.0,0.3,0.7,121
8498,2019-12-15 12:51:05+00:00,Sunday,15,12,2019,12,51,soda,C,1.6,0.6,1.0,9
8510,2019-12-15 14:00:41+00:00,Sunday,15,12,2019,14,0,coffee,C,1.0,0.3,0.7,120
8511,2019-12-15 14:05:10+00:00,Sunday,15,12,2019,14,5,soda,C,1.6,0.6,1.0,8
8513,2019-12-15 14:16:03+00:00,Sunday,15,12,2019,14,16,coffee,C,1.0,0.3,0.7,119
8515,2019-12-15 14:22:55+00:00,Sunday,15,12,2019,14,22,coffee,C,1.0,0.3,0.7,118
8525,2019-12-15 15:35:23+00:00,Sunday,15,12,2019,15,35,soda,C,1.6,0.6,1.0,7
8528,2019-12-15 16:10:13+00:00,Sunday,15,12,2019,16,10,coffee,C,1.0,0.3,0.7,117
8529,2019-12-15 16:21:15+00:00,Sunday,15,12,2019,16,21,coffee,C,1.0,0.3,0.7,116
8531,2019-12-15 16:29:48+00:00,Sunday,15,12,2019,16,29,soda,C,1.6,0.6,1.0,6
8537,2019-12-15 17:01:37+00:00,Sunday,15,12,2019,17,1,soda,C,1.6,0.6,1.0,5
8539,2019-12-15 17:12:11+00:00,Sunday,15,12,2019,17,12,soda,C,1.6,0.6,1.0,4
8541,2019-12-15 17:14:28+00:00,Sunday,15,12,2019,17,14,nrj,C,1.8,0.8,1.0,7
8543,2019-12-15 17:29:32+00:00,Sunday,15,12,2019,17,29,soda,C,1.6,0.6,1.0,3
8546,2019-12-15 17:48:15+00:00,Sunday,15,12,2019,17,48,soda,C,1.6,0.6,1.0,2
8548,2019-12-15 18:11:10+00:00,Sunday,15,12,2019,18,11,nrj,C,1.8,0.8,1.0,6
8551,2019-12-15 18:39:06+00:00,Sunday,15,12,2019,18,39,soda,C,1.6,0.6,1.0,1
8556,2019-12-15 19:12:12+00:00,Sunday,15,12,2019,19,12,nrj,C,1.8,0.8,1.0,5
8560,2019-12-15 20:01:49+00:00,Sunday,15,12,2019,20,1,nrj,C,1.8,0.8,1.0,4
8563,2019-12-15 20:22:06+00:00,Sunday,15,12,2019,20,22,coffee,C,1.0,0.3,0.7,115
8564,2019-12-15 20:26:59+00:00,Sunday,15,12,2019,20,26,nrj,C,1.8,0.8,1.0,3
8577,2019-12-15 22:17:08+00:00,Sunday,15,12,2019,22,17,nrj,C,1.8,0.8,1.0,2
8579,2019-12-15 23:01:13+00:00,Sunday,15,12,2019,23,1,nrj,C,1.8,0.8,1.0,1
8580,2019-12-15 23:15:10+00:00,Sunday,15,12,2019,23,15,nrj,C,1.8,0.8,1.0,0
8596,2019-12-16 05:06:57+00:00,Monday,16,12,2019,5,6,coffee,C,1.0,0.3,0.7,114
8606,2019-12-16 05:49:21+00:00,Monday,16,12,2019,5,49,coffee,C,1.0,0.3,0.7,113
8608,2019-12-16 05:53:52+00:00,Monday,16,12,2019,5,53,coffee,C,1.0,0.3,0.7,112
8610,2019-12-16 05:55:37+00:00,Monday,16,12,2019,5,55,coffee,C,1.0,0.3,0.7,111
8611,2019-12-16 05:57:41+00:00,Monday,16,12,2019,5,57,coffee,C,1.0,0.3,0.7,110
8614,2019-12-16 06:02:41+00:00,Monday,16,12,2019,6,2,coffee,C,1.0,0.3,0.7,109
8615,2019-12-16 06:04:45+00:00,Monday,16,12,2019,6,4,coffee,C,1.0,0.3,0.7,108
8624,2019-12-16 06:17:55+00:00,Monday,16,12,2019,6,17,coffee,C,1.0,0.3,0.7,107
8630,2019-12-16 06:27:49+00:00,Monday,16,12,2019,6,27,coffee,C,1.0,0.3,0.7,106
8634,2019-12-16 06:37:28+00:00,Monday,16,12,2019,6,37,coffee,C,1.0,0.3,0.7,105
8635,2019-12-16 06:40:11+00:00,Monday,16,12,2019,6,40,coffee,C,1.0,0.3,0.7,104
8636,2019-12-16 06:41:58+00:00,Monday,16,12,2019,6,41,coffee,C,1.0,0.3,0.7,103
8641,2019-12-16 06:53:03+00:00,Monday,16,12,2019,6,53,coffee,C,1.0,0.3,0.7,102
8646,2019-12-16 06:56:36+00:00,Monday,16,12,2019,6,56,coffee,C,1.0,0.3,0.7,101
8650,2019-12-16 07:03:31+00:00,Monday,16,12,2019,7,3,coffee,C,1.0,0.3,0.7,100
8661,2019-12-16 07:39:04+00:00,Monday,16,12,2019,7,39,coffee,C,1.0,0.3,0.7,99
8664,2019-12-16 07:46:04+00:00,Monday,16,12,2019,7,46,coffee,C,1.0,0.3,0.7,98
8670,2019-12-16 07:51:54+00:00,Monday,16,12,2019,7,51,coffee,C,1.0,0.3,0.7,97
8675,2019-12-16 08:03:14+00:00,Monday,16,12,2019,8,3,coffee,C,1.0,0.3,0.7,96
8685,2019-12-16 08:15:33+00:00,Monday,16,12,2019,8,15,coffee,C,1.0,0.3,0.7,95
8688,2019-12-16 08:19:07+00:00,Monday,16,12,2019,8,19,coffee,C,1.0,0.3,0.7,94
8690,2019-12-16 08:23:13+00:00,Monday,16,12,2019,8,23,coffee,C,1.0,0.3,0.7,93
8692,2019-12-16 08:25:41+00:00,Monday,16,12,2019,8,25,coffee,C,1.0,0.3,0.7,92
8693,2019-12-16 08:28:45+00:00,Monday,16,12,2019,8,28,coffee,C,1.0,0.3,0.7,91
8698,2019-12-16 08:38:18+00:00,Monday,16,12,2019,8,38,coffee,C,1.0,0.3,0.7,90
8702,2019-12-16 08:42:51+00:00,Monday,16,12,2019,8,42,coffee,C,1.0,0.3,0.7,89
8705,2019-12-16 08:47:54+00:00,Monday,16,12,2019,8,47,coffee,C,1.0,0.3,0.7,88
8709,2019-12-16 08:54:09+00:00,Monday,16,12,2019,8,54,coffee,C,1.0,0.3,0.7,87
8714,2019-12-16 09:02:43+00:00,Monday,16,12,2019,9,2,coffee,C,1.0,0.3,0.7,86
8716,2019-12-16 09:06:44+00:00,Monday,16,12,2019,9,6,coffee,C,1.0,0.3,0.7,85
8727,2019-12-16 09:20:59+00:00,Monday,16,12,2019,9,20,coffee,C,1.0,0.3,0.7,84
8730,2019-12-16 09:24:53+00:00,Monday,16,12,2019,9,24,coffee,C,1.0,0.3,0.7,83
8732,2019-12-16 09:28:12+00:00,Monday,16,12,2019,9,28,coffee,C,1.0,0.3,0.7,82
8737,2019-12-16 09:38:57+00:00,Monday,16,12,2019,9,38,coffee,C,1.0,0.3,0.7,81
8738,2019-12-16 09:40:23+00:00,Monday,16,12,2019,9,40,coffee,C,1.0,0.3,0.7,80
8739,2019-12-16 09:40:39+00:00,Monday,16,12,2019,9,40,coffee,C,1.0,0.3,0.7,79
8747,2019-12-16 10:01:57+00:00,Monday,16,12,2019,10,1,coffee,C,1.0,0.3,0.7,78
8751,2019-12-16 10:11:18+00:00,Monday,16,12,2019,10,11,coffee,C,1.0,0.3,0.7,77
8757,2019-12-16 10:21:22+00:00,Monday,16,12,2019,10,21,coffee,C,1.0,0.3,0.7,76
8758,2019-12-16 10:21:28+00:00,Monday,16,12,2019,10,21,coffee,C,1.0,0.3,0.7,75
8759,2019-12-16 10:22:08+00:00,Monday,16,12,2019,10,22,coffee,C,1.0,0.3,0.7,74
8762,2019-12-16 10:24:52+00:00,Monday,16,12,2019,10,24,coffee,C,1.0,0.3,0.7,73
8767,2019-12-16 10:28:06+00:00,Monday,16,12,2019,10,28,coffee,C,1.0,0.3,0.7,72
8768,2019-12-16 10:29:20+00:00,Monday,16,12,2019,10,29,coffee,C,1.0,0.3,0.7,71
8769,2019-12-16 10:29:31+00:00,Monday,16,12,2019,10,29,coffee,C,1.0,0.3,0.7,70
8774,2019-12-16 10:35:26+00:00,Monday,16,12,2019,10,35,coffee,C,1.0,0.3,0.7,69
8775,2019-12-16 10:38:54+00:00,Monday,16,12,2019,10,38,coffee,C,1.0,0.3,0.7,68
8784,2019-12-16 10:47:27+00:00,Monday,16,12,2019,10,47,coffee,C,1.0,0.3,0.7,67
8793,2019-12-16 11:02:57+00:00,Monday,16,12,2019,11,2,coffee,C,1.0,0.3,0.7,66
8794,2019-12-16 11:03:41+00:00,Monday,16,12,2019,11,3,coffee,C,1.0,0.3,0.7,65
8795,2019-12-16 11:06:10+00:00,Monday,16,12,2019,11,6,coffee,C,1.0,0.3,0.7,64
8801,2019-12-16 11:13:11+00:00,Monday,16,12,2019,11,13,coffee,C,1.0,0.3,0.7,63
8805,2019-12-16 11:22:35+00:00,Monday,16,12,2019,11,22,coffee,C,1.0,0.3,0.7,62
8809,2019-12-16 11:27:19+00:00,Monday,16,12,2019,11,27,coffee,C,1.0,0.3,0.7,61
8817,2019-12-16 11:43:31+00:00,Monday,16,12,2019,11,43,coffee,C,1.0,0.3,0.7,60
8818,2019-12-16 11:43:47+00:00,Monday,16,12,2019,11,43,coffee,C,1.0,0.3,0.7,59
8819,2019-12-16 11:47:20+00:00,Monday,16,12,2019,11,47,coffee,C,1.0,0.3,0.7,58
8823,2019-12-16 12:02:37+00:00,Monday,16,12,2019,12,2,coffee,C,1.0,0.3,0.7,57
8825,2019-12-16 12:03:36+00:00,Monday,16,12,2019,12,3,coffee,C,1.0,0.3,0.7,56
8826,2019-12-16 12:05:59+00:00,Monday,16,12,2019,12,5,coffee,C,1.0,0.3,0.7,55
8834,2019-12-16 12:16:08+00:00,Monday,16,12,2019,12,16,coffee,C,1.0,0.3,0.7,54
8837,2019-12-16 12:23:37+00:00,Monday,16,12,2019,12,23,coffee,C,1.0,0.3,0.7,53
8845,2019-12-16 12:48:24+00:00,Monday,16,12,2019,12,48,coffee,C,1.0,0.3,0.7,52
8846,2019-12-16 12:51:02+00:00,Monday,16,12,2019,12,51,coffee,C,1.0,0.3,0.7,51
8849,2019-12-16 12:55:52+00:00,Monday,16,12,2019,12,55,coffee,C,1.0,0.3,0.7,50
8860,2019-12-16 13:15:49+00:00,Monday,16,12,2019,13,15,coffee,C,1.0,0.3,0.7,49
8864,2019-12-16 13:37:15+00:00,Monday,16,12,2019,13,37,coffee,C,1.0,0.3,0.7,48
8869,2019-12-16 13:49:37+00:00,Monday,16,12,2019,13,49,coffee,C,1.0,0.3,0.7,47
8877,2019-12-16 14:05:23+00:00,Monday,16,12,2019,14,5,coffee,C,1.0,0.3,0.7,46
8879,2019-12-16 14:07:26+00:00,Monday,16,12,2019,14,7,coffee,C,1.0,0.3,0.7,45
8885,2019-12-16 14:21:59+00:00,Monday,16,12,2019,14,21,coffee,C,1.0,0.3,0.7,44
8886,2019-12-16 14:22:32+00:00,Monday,16,12,2019,14,22,coffee,C,1.0,0.3,0.7,43
8891,2019-12-16 14:25:13+00:00,Monday,16,12,2019,14,25,coffee,C,1.0,0.3,0.7,42
8896,2019-12-16 14:36:40+00:00,Monday,16,12,2019,14,36,coffee,C,1.0,0.3,0.7,41
8898,2019-12-16 14:40:40+00:00,Monday,16,12,2019,14,40,coffee,C,1.0,0.3,0.7,40
8899,2019-12-16 14:40:49+00:00,Monday,16,12,2019,14,40,coffee,C,1.0,0.3,0.7,39
8903,2019-12-16 14:46:42+00:00,Monday,16,12,2019,14,46,coffee,C,1.0,0.3,0.7,38
8921,2019-12-16 15:37:43+00:00,Monday,16,12,2019,15,37,coffee,C,1.0,0.3,0.7,37
8924,2019-12-16 15:41:23+00:00,Monday,16,12,2019,15,41,coffee,C,1.0,0.3,0.7,36
8928,2019-12-16 16:00:07+00:00,Monday,16,12,2019,16,0,coffee,C,1.0,0.3,0.7,35
8929,2019-12-16 16:07:04+00:00,Monday,16,12,2019,16,7,coffee,C,1.0,0.3,0.7,34
8930,2019-12-16 16:08:12+00:00,Monday,16,12,2019,16,8,coffee,C,1.0,0.3,0.7,33
8931,2019-12-16 16:10:09+00:00,Monday,16,12,2019,16,10,coffee,C,1.0,0.3,0.7,32
8935,2019-12-16 16:35:29+00:00,Monday,16,12,2019,16,35,coffee,C,1.0,0.3,0.7,31
8938,2019-12-16 17:02:45+00:00,Monday,16,12,2019,17,2,coffee,C,1.0,0.3,0.7,30
8951,2019-12-16 19:11:02+00:00,Monday,16,12,2019,19,11,coffee,C,1.0,0.3,0.7,29
8964,2019-12-16 20:46:38+00:00,Monday,16,12,2019,20,46,coffee,C,1.0,0.3,0.7,28
8975,2019-12-16 22:30:36+00:00,Monday,16,12,2019,22,30,coffee,C,1.0,0.3,0.7,27
8984,2019-12-17 01:46:46+00:00,Tuesday,17,12,2019,1,46,coffee,C,1.0,0.3,0.7,26
8992,2019-12-17 05:27:22+00:00,Tuesday,17,12,2019,5,27,coffee,C,1.0,0.3,0.7,25
8996,2019-12-17 05:38:07+00:00,Tuesday,17,12,2019,5,38,coffee,C,1.0,0.3,0.7,24
9005,2019-12-17 06:26:45+00:00,Tuesday,17,12,2019,6,26,coffee,C,1.0,0.3,0.7,23
9023,2019-12-17 08:01:30+00:00,Tuesday,17,12,2019,8,1,coffee,C,1.0,0.3,0.7,22
9024,2019-12-17 08:02:46+00:00,Tuesday,17,12,2019,8,2,coffee,C,1.0,0.3,0.7,21
9029,2019-12-17 08:24:15+00:00,Tuesday,17,12,2019,8,24,coffee,C,1.0,0.3,0.7,20
9031,2019-12-17 08:32:45+00:00,Tuesday,17,12,2019,8,32,coffee,C,1.0,0.3,0.7,19
9033,2019-12-17 08:40:13+00:00,Tuesday,17,12,2019,8,40,coffee,C,1.0,0.3,0.7,18
9037,2019-12-17 08:52:00+00:00,Tuesday,17,12,2019,8,52,coffee,C,1.0,0.3,0.7,17
9039,2019-12-17 08:57:20+00:00,Tuesday,17,12,2019,8,57,coffee,C,1.0,0.3,0.7,16
9044,2019-12-17 09:15:19+00:00,Tuesday,17,12,2019,9,15,coffee,C,1.0,0.3,0.7,15
9050,2019-12-17 09:38:19+00:00,Tuesday,17,12,2019,9,38,coffee,C,1.0,0.3,0.7,14
9064,2019-12-17 10:08:32+00:00,Tuesday,17,12,2019,10,8,coffee,C,1.0,0.3,0.7,13
9079,2019-12-17 10:56:35+00:00,Tuesday,17,12,2019,10,56,coffee,C,1.0,0.3,0.7,12
9083,2019-12-17 11:12:00+00:00,Tuesday,17,12,2019,11,12,coffee,C,1.0,0.3,0.7,11
9105,2019-12-17 12:29:21+00:00,Tuesday,17,12,2019,12,29,coffee,C,1.0,0.3,0.7,10
9120,2019-12-17 13:00:41+00:00,Tuesday,17,12,2019,13,0,coffee,C,1.0,0.3,0.7,9
9121,2019-12-17 13:06:03+00:00,Tuesday,17,12,2019,13,6,coffee,C,1.0,0.3,0.7,8
9126,2019-12-17 13:37:05+00:00,Tuesday,17,12,2019,13,37,coffee,C,1.0,0.3,0.7,7
9128,2019-12-17 13:43:19+00:00,Tuesday,17,12,2019,13,43,coffee,C,1.0,0.3,0.7,6
9147,2019-12-17 15:23:10+00:00,Tuesday,17,12,2019,15,23,coffee,C,1.0,0.3,0.7,5
9148,2019-12-17 15:24:35+00:00,Tuesday,17,12,2019,15,24,coffee,C,1.0,0.3,0.7,4
9152,2019-12-17 15:53:58+00:00,Tuesday,17,12,2019,15,53,coffee,C,1.0,0.3,0.7,3
9156,2019-12-17 16:09:50+00:00,Tuesday,17,12,2019,16,9,coffee,C,1.0,0.3,0.7,2
9158,2019-12-17 16:15:53+00:00,Tuesday,17,12,2019,16,15,coffee,C,1.0,0.3,0.7,1
9164,2019-12-17 17:03:32+00:00,Tuesday,17,12,2019,17,3,coffee,C,1.0,0.3,0.7,0
9231,2019-12-19 14:07:19+00:00,Thursday,19,12,2019,14,7,refill,C,0.0,130.0,-130.0,"{'coffee': 0, 'soda': 1, 'nrj': 0}"
9233,2019-12-19 14:08:51+00:00,Thursday,19,12,2019,14,8,soda,C,1.6,0.6,1.0,119
9236,2019-12-19 14:11:19+00:00,Thursday,19,12,2019,14,11,coffee,C,1.0,0.3,0.7,279
9237,2019-12-19 14:12:04+00:00,Thursday,19,12,2019,14,12,coffee,C,1.0,0.3,0.7,278
9241,2019-12-19 14:19:13+00:00,Thursday,19,12,2019,14,19,coffee,C,1.0,0.3,0.7,277
9243,2019-12-19 14:22:59+00:00,Thursday,19,12,2019,14,22,coffee,C,1.0,0.3,0.7,276
9245,2019-12-19 14:23:18+00:00,Thursday,19,12,2019,14,23,coffee,C,1.0,0.3,0.7,275
9246,2019-12-19 14:30:06+00:00,Thursday,19,12,2019,14,30,soda,C,1.6,0.6,1.0,118
9247,2019-12-19 14:30:51+00:00,Thursday,19,12,2019,14,30,coffee,C,1.0,0.3,0.7,274
9249,2019-12-19 14:34:24+00:00,Thursday,19,12,2019,14,34,coffee,C,1.0,0.3,0.7,273
9254,2019-12-19 14:56:44+00:00,Thursday,19,12,2019,14,56,coffee,C,1.0,0.3,0.7,272
9255,2019-12-19 14:57:11+00:00,Thursday,19,12,2019,14,57,soda,C,1.6,0.6,1.0,117
9258,2019-12-19 15:05:26+00:00,Thursday,19,12,2019,15,5,soda,C,1.6,0.6,1.0,116
9259,2019-12-19 15:06:42+00:00,Thursday,19,12,2019,15,6,soda,C,1.6,0.6,1.0,115
9263,2019-12-19 15:13:52+00:00,Thursday,19,12,2019,15,13,coffee,C,1.0,0.3,0.7,271
9266,2019-12-19 15:26:10+00:00,Thursday,19,12,2019,15,26,nrj,C,1.8,0.8,1.0,59
9277,2019-12-19 15:59:33+00:00,Thursday,19,12,2019,15,59,soda,C,1.6,0.6,1.0,114
9280,2019-12-19 16:08:47+00:00,Thursday,19,12,2019,16,8,coffee,C,1.0,0.3,0.7,270
9281,2019-12-19 16:12:27+00:00,Thursday,19,12,2019,16,12,nrj,C,1.8,0.8,1.0,58
9296,2019-12-19 17:24:59+00:00,Thursday,19,12,2019,17,24,nrj,C,1.8,0.8,1.0,57
9299,2019-12-19 17:29:28+00:00,Thursday,19,12,2019,17,29,soda,C,1.6,0.6,1.0,113
9300,2019-12-19 17:29:33+00:00,Thursday,19,12,2019,17,29,coffee,C,1.0,0.3,0.7,269
9307,2019-12-19 18:03:08+00:00,Thursday,19,12,2019,18,3,nrj,C,1.8,0.8,1.0,56
9313,2019-12-19 18:14:41+00:00,Thursday,19,12,2019,18,14,nrj,C,1.8,0.8,1.0,55
9314,2019-12-19 18:15:31+00:00,Thursday,19,12,2019,18,15,soda,C,1.6,0.6,1.0,112
9318,2019-12-19 18:27:44+00:00,Thursday,19,12,2019,18,27,soda,C,1.6,0.6,1.0,111
9324,2019-12-19 18:54:05+00:00,Thursday,19,12,2019,18,54,soda,C,1.6,0.6,1.0,110
9328,2019-12-19 19:02:16+00:00,Thursday,19,12,2019,19,2,soda,C,1.6,0.6,1.0,109
9330,2019-12-19 19:10:34+00:00,Thursday,19,12,2019,19,10,soda,C,1.6,0.6,1.0,108
9331,2019-12-19 19:16:53+00:00,Thursday,19,12,2019,19,16,soda,C,1.6,0.6,1.0,107
9333,2019-12-19 19:18:20+00:00,Thursday,19,12,2019,19,18,soda,C,1.6,0.6,1.0,106
9341,2019-12-19 19:44:09+00:00,Thursday,19,12,2019,19,44,soda,C,1.6,0.6,1.0,105
9344,2019-12-19 19:55:11+00:00,Thursday,19,12,2019,19,55,soda,C,1.6,0.6,1.0,104
9345,2019-12-19 19:56:50+00:00,Thursday,19,12,2019,19,56,soda,C,1.6,0.6,1.0,103
9346,2019-12-19 19:57:30+00:00,Thursday,19,12,2019,19,57,soda,C,1.6,0.6,1.0,102
9347,2019-12-19 20:04:43+00:00,Thursday,19,12,2019,20,4,soda,C,1.6,0.6,1.0,101
9349,2019-12-19 20:13:19+00:00,Thursday,19,12,2019,20,13,soda,C,1.6,0.6,1.0,100
9351,2019-12-19 20:20:03+00:00,Thursday,19,12,2019,20,20,nrj,C,1.8,0.8,1.0,54
9355,2019-12-19 20:51:52+00:00,Thursday,19,12,2019,20,51,nrj,C,1.8,0.8,1.0,53
9361,2019-12-19 21:07:06+00:00,Thursday,19,12,2019,21,7,nrj,C,1.8,0.8,1.0,52
9365,2019-12-19 21:19:09+00:00,Thursday,19,12,2019,21,19,nrj,C,1.8,0.8,1.0,51
9374,2019-12-19 23:11:51+00:00,Thursday,19,12,2019,23,11,nrj,C,1.8,0.8,1.0,50
9377,2019-12-19 23:28:57+00:00,Thursday,19,12,2019,23,28,coffee,C,1.0,0.3,0.7,268
9382,2019-12-19 23:59:41+00:00,Thursday,19,12,2019,23,59,coffee,C,1.0,0.3,0.7,267
9383,2019-12-20 00:05:51+00:00,Friday,20,12,2019,0,5,nrj,C,1.8,0.8,1.0,49
9389,2019-12-20 00:26:26+00:00,Friday,20,12,2019,0,26,coffee,C,1.0,0.3,0.7,266
9391,2019-12-20 00:35:25+00:00,Friday,20,12,2019,0,35,nrj,C,1.8,0.8,1.0,48
9394,2019-12-20 00:48:28+00:00,Friday,20,12,2019,0,48,coffee,C,1.0,0.3,0.7,265
9396,2019-12-20 00:49:48+00:00,Friday,20,12,2019,0,49,coffee,C,1.0,0.3,0.7,264
9398,2019-12-20 00:52:19+00:00,Friday,20,12,2019,0,52,soda,C,1.6,0.6,1.0,99
9399,2019-12-20 01:02:19+00:00,Friday,20,12,2019,1,2,nrj,C,1.8,0.8,1.0,47
9400,2019-12-20 01:23:22+00:00,Friday,20,12,2019,1,23,soda,C,1.6,0.6,1.0,98
9404,2019-12-20 01:49:28+00:00,Friday,20,12,2019,1,49,coffee,C,1.0,0.3,0.7,263
9408,2019-12-20 05:22:06+00:00,Friday,20,12,2019,5,22,soda,C,1.6,0.6,1.0,97
9413,2019-12-20 05:28:44+00:00,Friday,20,12,2019,5,28,coffee,C,1.0,0.3,0.7,262
9414,2019-12-20 05:30:42+00:00,Friday,20,12,2019,5,30,coffee,C,1.0,0.3,0.7,261
9415,2019-12-20 05:30:43+00:00,Friday,20,12,2019,5,30,coffee,C,1.0,0.3,0.7,260
9417,2019-12-20 05:34:01+00:00,Friday,20,12,2019,5,34,coffee,C,1.0,0.3,0.7,259
9424,2019-12-20 05:51:53+00:00,Friday,20,12,2019,5,51,coffee,C,1.0,0.3,0.7,258
9428,2019-12-20 06:03:07+00:00,Friday,20,12,2019,6,3,coffee,C,1.0,0.3,0.7,257
9433,2019-12-20 06:16:49+00:00,Friday,20,12,2019,6,16,coffee,C,1.0,0.3,0.7,256
9437,2019-12-20 06:22:37+00:00,Friday,20,12,2019,6,22,coffee,C,1.0,0.3,0.7,255
9439,2019-12-20 06:25:22+00:00,Friday,20,12,2019,6,25,coffee,C,1.0,0.3,0.7,254
9441,2019-12-20 06:28:17+00:00,Friday,20,12,2019,6,28,coffee,C,1.0,0.3,0.7,253
9445,2019-12-20 06:35:21+00:00,Friday,20,12,2019,6,35,coffee,C,1.0,0.3,0.7,252
9446,2019-12-20 06:36:15+00:00,Friday,20,12,2019,6,36,coffee,C,1.0,0.3,0.7,251
9452,2019-12-20 06:46:41+00:00,Friday,20,12,2019,6,46,coffee,C,1.0,0.3,0.7,250
9453,2019-12-20 06:48:36+00:00,Friday,20,12,2019,6,48,coffee,C,1.0,0.3,0.7,249
9459,2019-12-20 07:05:28+00:00,Friday,20,12,2019,7,5,coffee,C,1.0,0.3,0.7,248
9461,2019-12-20 07:11:06+00:00,Friday,20,12,2019,7,11,soda,C,1.6,0.6,1.0,96
9462,2019-12-20 07:13:51+00:00,Friday,20,12,2019,7,13,coffee,C,1.0,0.3,0.7,247
9463,2019-12-20 07:17:02+00:00,Friday,20,12,2019,7,17,soda,C,1.6,0.6,1.0,95
9466,2019-12-20 07:21:56+00:00,Friday,20,12,2019,7,21,coffee,C,1.0,0.3,0.7,246
9470,2019-12-20 07:27:23+00:00,Friday,20,12,2019,7,27,coffee,C,1.0,0.3,0.7,245
9471,2019-12-20 07:27:57+00:00,Friday,20,12,2019,7,27,coffee,C,1.0,0.3,0.7,244
9473,2019-12-20 07:29:36+00:00,Friday,20,12,2019,7,29,coffee,C,1.0,0.3,0.7,243
9475,2019-12-20 07:36:21+00:00,Friday,20,12,2019,7,36,coffee,C,1.0,0.3,0.7,242
9482,2019-12-20 07:47:33+00:00,Friday,20,12,2019,7,47,coffee,C,1.0,0.3,0.7,241
9483,2019-12-20 07:47:41+00:00,Friday,20,12,2019,7,47,coffee,C,1.0,0.3,0.7,240
9490,2019-12-20 07:58:18+00:00,Friday,20,12,2019,7,58,coffee,C,1.0,0.3,0.7,239
9494,2019-12-20 08:02:58+00:00,Friday,20,12,2019,8,2,soda,C,1.6,0.6,1.0,94
9495,2019-12-20 08:05:56+00:00,Friday,20,12,2019,8,5,coffee,C,1.0,0.3,0.7,238
9498,2019-12-20 08:07:40+00:00,Friday,20,12,2019,8,7,coffee,C,1.0,0.3,0.7,237
9499,2019-12-20 08:08:55+00:00,Friday,20,12,2019,8,8,coffee,C,1.0,0.3,0.7,236
9502,2019-12-20 08:11:20+00:00,Friday,20,12,2019,8,11,coffee,C,1.0,0.3,0.7,235
