,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
8164,2019-12-14 08:52:29+00:00,Saturday,14,12,2019,8,52,coffee,A,1.0,0.3,0.7,169
8166,2019-12-14 08:53:09+00:00,Saturday,14,12,2019,8,53,soda,A,1.6,0.6,1.0,49
8167,2019-12-14 08:54:10+00:00,Saturday,14,12,2019,8,54,soda,A,1.6,0.6,1.0,48
8171,2019-12-14 09:11:25+00:00,Saturday,14,12,2019,9,11,coffee,A,1.0,0.3,0.7,168
8174,2019-12-14 09:17:27+00:00,Saturday,14,12,2019,9,17,coffee,A,1.0,0.3,0.7,167
8175,2019-12-14 09:20:14+00:00,Saturday,14,12,2019,9,20,soda,A,1.6,0.6,1.0,47
8177,2019-12-14 09:29:14+00:00,Saturday,14,12,2019,9,29,coffee,A,1.0,0.3,0.7,166
8179,2019-12-14 09:30:13+00:00,Saturday,14,12,2019,9,30,soda,A,1.6,0.6,1.0,46
8182,2019-12-14 09:36:58+00:00,Saturday,14,12,2019,9,36,coffee,A,1.0,0.3,0.7,165
8183,2019-12-14 09:37:05+00:00,Saturday,14,12,2019,9,37,coffee,A,1.0,0.3,0.7,164
8186,2019-12-14 09:54:46+00:00,Saturday,14,12,2019,9,54,soda,A,1.6,0.6,1.0,45
8195,2019-12-14 10:29:41+00:00,Saturday,14,12,2019,10,29,coffee,A,1.0,0.3,0.7,163
8198,2019-12-14 10:39:33+00:00,Saturday,14,12,2019,10,39,soda,A,1.6,0.6,1.0,44
8209,2019-12-14 11:05:11+00:00,Saturday,14,12,2019,11,5,coffee,A,1.0,0.3,0.7,162
8210,2019-12-14 11:06:24+00:00,Saturday,14,12,2019,11,6,coffee,A,1.0,0.3,0.7,161
8211,2019-12-14 11:08:31+00:00,Saturday,14,12,2019,11,8,coffee,A,1.0,0.3,0.7,160
8221,2019-12-14 11:36:22+00:00,Saturday,14,12,2019,11,36,coffee,A,1.0,0.3,0.7,159
8223,2019-12-14 11:49:33+00:00,Saturday,14,12,2019,11,49,coffee,A,1.0,0.3,0.7,158
8228,2019-12-14 12:14:12+00:00,Saturday,14,12,2019,12,14,coffee,A,1.0,0.3,0.7,157
8229,2019-12-14 12:19:29+00:00,Saturday,14,12,2019,12,19,soda,A,1.6,0.6,1.0,43
8239,2019-12-14 13:09:04+00:00,Saturday,14,12,2019,13,9,coffee,A,1.0,0.3,0.7,156
8242,2019-12-14 13:14:01+00:00,Saturday,14,12,2019,13,14,coffee,A,1.0,0.3,0.7,155
8243,2019-12-14 13:16:28+00:00,Saturday,14,12,2019,13,16,coffee,A,1.0,0.3,0.7,154
8249,2019-12-14 13:34:54+00:00,Saturday,14,12,2019,13,34,coffee,A,1.0,0.3,0.7,153
8253,2019-12-14 13:57:35+00:00,Saturday,14,12,2019,13,57,coffee,A,1.0,0.3,0.7,152
8283,2019-12-14 17:23:32+00:00,Saturday,14,12,2019,17,23,nrj,A,1.8,0.8,1.0,36
8285,2019-12-14 17:25:11+00:00,Saturday,14,12,2019,17,25,nrj,A,1.8,0.8,1.0,35
8287,2019-12-14 17:36:02+00:00,Saturday,14,12,2019,17,36,soda,A,1.6,0.6,1.0,42
8290,2019-12-14 17:38:44+00:00,Saturday,14,12,2019,17,38,soda,A,1.6,0.6,1.0,41
8295,2019-12-14 17:59:41+00:00,Saturday,14,12,2019,17,59,nrj,A,1.8,0.8,1.0,34
8299,2019-12-14 18:16:47+00:00,Saturday,14,12,2019,18,16,nrj,A,1.8,0.8,1.0,33
8300,2019-12-14 18:18:58+00:00,Saturday,14,12,2019,18,18,nrj,A,1.8,0.8,1.0,32
8302,2019-12-14 18:21:29+00:00,Saturday,14,12,2019,18,21,soda,A,1.6,0.6,1.0,40
8303,2019-12-14 18:26:00+00:00,Saturday,14,12,2019,18,26,nrj,A,1.8,0.8,1.0,31
8309,2019-12-14 18:42:20+00:00,Saturday,14,12,2019,18,42,nrj,A,1.8,0.8,1.0,30
8314,2019-12-14 19:01:24+00:00,Saturday,14,12,2019,19,1,soda,A,1.6,0.6,1.0,39
8315,2019-12-14 19:02:02+00:00,Saturday,14,12,2019,19,2,soda,A,1.6,0.6,1.0,38
8317,2019-12-14 19:17:26+00:00,Saturday,14,12,2019,19,17,nrj,A,1.8,0.8,1.0,29
8322,2019-12-14 19:37:10+00:00,Saturday,14,12,2019,19,37,nrj,A,1.8,0.8,1.0,28
8326,2019-12-14 19:52:56+00:00,Saturday,14,12,2019,19,52,coffee,A,1.0,0.3,0.7,151
8334,2019-12-14 20:14:34+00:00,Saturday,14,12,2019,20,14,nrj,A,1.8,0.8,1.0,27
8340,2019-12-14 20:42:51+00:00,Saturday,14,12,2019,20,42,nrj,A,1.8,0.8,1.0,26
8344,2019-12-14 21:07:07+00:00,Saturday,14,12,2019,21,7,nrj,A,1.8,0.8,1.0,25
8346,2019-12-14 21:10:09+00:00,Saturday,14,12,2019,21,10,nrj,A,1.8,0.8,1.0,24
8348,2019-12-14 21:17:47+00:00,Saturday,14,12,2019,21,17,nrj,A,1.8,0.8,1.0,23
8353,2019-12-14 21:38:25+00:00,Saturday,14,12,2019,21,38,nrj,A,1.8,0.8,1.0,22
8357,2019-12-14 22:01:35+00:00,Saturday,14,12,2019,22,1,soda,A,1.6,0.6,1.0,37
8364,2019-12-14 22:36:42+00:00,Saturday,14,12,2019,22,36,nrj,A,1.8,0.8,1.0,21
8367,2019-12-14 22:52:55+00:00,Saturday,14,12,2019,22,52,nrj,A,1.8,0.8,1.0,20
8372,2019-12-14 23:29:42+00:00,Saturday,14,12,2019,23,29,nrj,A,1.8,0.8,1.0,19
8373,2019-12-14 23:39:12+00:00,Saturday,14,12,2019,23,39,nrj,A,1.8,0.8,1.0,18
8379,2019-12-15 00:36:25+00:00,Sunday,15,12,2019,0,36,soda,A,1.6,0.6,1.0,36
8383,2019-12-15 01:52:46+00:00,Sunday,15,12,2019,1,52,coffee,A,1.0,0.3,0.7,150
8387,2019-12-15 05:17:30+00:00,Sunday,15,12,2019,5,17,coffee,A,1.0,0.3,0.7,149
8388,2019-12-15 05:18:16+00:00,Sunday,15,12,2019,5,18,soda,A,1.6,0.6,1.0,35
8389,2019-12-15 05:25:02+00:00,Sunday,15,12,2019,5,25,soda,A,1.6,0.6,1.0,34
8390,2019-12-15 05:33:10+00:00,Sunday,15,12,2019,5,33,coffee,A,1.0,0.3,0.7,148
8393,2019-12-15 06:18:32+00:00,Sunday,15,12,2019,6,18,soda,A,1.6,0.6,1.0,33
8394,2019-12-15 06:20:07+00:00,Sunday,15,12,2019,6,20,soda,A,1.6,0.6,1.0,32
8401,2019-12-15 07:00:42+00:00,Sunday,15,12,2019,7,0,coffee,A,1.0,0.3,0.7,147
8403,2019-12-15 07:01:23+00:00,Sunday,15,12,2019,7,1,coffee,A,1.0,0.3,0.7,146
8407,2019-12-15 07:16:32+00:00,Sunday,15,12,2019,7,16,coffee,A,1.0,0.3,0.7,145
8411,2019-12-15 07:42:55+00:00,Sunday,15,12,2019,7,42,coffee,A,1.0,0.3,0.7,144
8418,2019-12-15 08:13:46+00:00,Sunday,15,12,2019,8,13,coffee,A,1.0,0.3,0.7,143
8419,2019-12-15 08:16:25+00:00,Sunday,15,12,2019,8,16,coffee,A,1.0,0.3,0.7,142
8421,2019-12-15 08:27:44+00:00,Sunday,15,12,2019,8,27,coffee,A,1.0,0.3,0.7,141
8438,2019-12-15 09:44:49+00:00,Sunday,15,12,2019,9,44,coffee,A,1.0,0.3,0.7,140
8442,2019-12-15 09:53:50+00:00,Sunday,15,12,2019,9,53,soda,A,1.6,0.6,1.0,31
8448,2019-12-15 10:12:52+00:00,Sunday,15,12,2019,10,12,coffee,A,1.0,0.3,0.7,139
8450,2019-12-15 10:15:22+00:00,Sunday,15,12,2019,10,15,soda,A,1.6,0.6,1.0,30
8451,2019-12-15 10:15:55+00:00,Sunday,15,12,2019,10,15,coffee,A,1.0,0.3,0.7,138
8454,2019-12-15 10:23:51+00:00,Sunday,15,12,2019,10,23,coffee,A,1.0,0.3,0.7,137
8455,2019-12-15 10:24:26+00:00,Sunday,15,12,2019,10,24,coffee,A,1.0,0.3,0.7,136
8456,2019-12-15 10:24:41+00:00,Sunday,15,12,2019,10,24,coffee,A,1.0,0.3,0.7,135
8475,2019-12-15 11:24:49+00:00,Sunday,15,12,2019,11,24,soda,A,1.6,0.6,1.0,29
8478,2019-12-15 11:31:40+00:00,Sunday,15,12,2019,11,31,coffee,A,1.0,0.3,0.7,134
8480,2019-12-15 11:33:58+00:00,Sunday,15,12,2019,11,33,coffee,A,1.0,0.3,0.7,133
8486,2019-12-15 12:05:36+00:00,Sunday,15,12,2019,12,5,soda,A,1.6,0.6,1.0,28
8489,2019-12-15 12:30:18+00:00,Sunday,15,12,2019,12,30,soda,A,1.6,0.6,1.0,27
8496,2019-12-15 12:47:10+00:00,Sunday,15,12,2019,12,47,soda,A,1.6,0.6,1.0,26
8499,2019-12-15 12:52:23+00:00,Sunday,15,12,2019,12,52,coffee,A,1.0,0.3,0.7,132
8501,2019-12-15 13:10:12+00:00,Sunday,15,12,2019,13,10,coffee,A,1.0,0.3,0.7,131
8506,2019-12-15 13:36:06+00:00,Sunday,15,12,2019,13,36,coffee,A,1.0,0.3,0.7,130
8518,2019-12-15 14:31:31+00:00,Sunday,15,12,2019,14,31,coffee,A,1.0,0.3,0.7,129
8524,2019-12-15 15:10:42+00:00,Sunday,15,12,2019,15,10,soda,A,1.6,0.6,1.0,25
8533,2019-12-15 16:33:52+00:00,Sunday,15,12,2019,16,33,nrj,A,1.8,0.8,1.0,17
8536,2019-12-15 17:01:34+00:00,Sunday,15,12,2019,17,1,soda,A,1.6,0.6,1.0,24
8538,2019-12-15 17:03:38+00:00,Sunday,15,12,2019,17,3,coffee,A,1.0,0.3,0.7,128
8540,2019-12-15 17:13:46+00:00,Sunday,15,12,2019,17,13,nrj,A,1.8,0.8,1.0,16
8545,2019-12-15 17:46:23+00:00,Sunday,15,12,2019,17,46,soda,A,1.6,0.6,1.0,23
8549,2019-12-15 18:12:32+00:00,Sunday,15,12,2019,18,12,coffee,A,1.0,0.3,0.7,127
8553,2019-12-15 18:52:12+00:00,Sunday,15,12,2019,18,52,coffee,A,1.0,0.3,0.7,126
8555,2019-12-15 19:07:37+00:00,Sunday,15,12,2019,19,7,soda,A,1.6,0.6,1.0,22
8561,2019-12-15 20:10:55+00:00,Sunday,15,12,2019,20,10,nrj,A,1.8,0.8,1.0,15
8565,2019-12-15 20:38:20+00:00,Sunday,15,12,2019,20,38,nrj,A,1.8,0.8,1.0,14
8566,2019-12-15 20:40:12+00:00,Sunday,15,12,2019,20,40,soda,A,1.6,0.6,1.0,21
8569,2019-12-15 21:04:17+00:00,Sunday,15,12,2019,21,4,soda,A,1.6,0.6,1.0,20
8583,2019-12-16 00:27:00+00:00,Monday,16,12,2019,0,27,nrj,A,1.8,0.8,1.0,13
8586,2019-12-16 00:39:10+00:00,Monday,16,12,2019,0,39,coffee,A,1.0,0.3,0.7,125
8590,2019-12-16 01:52:16+00:00,Monday,16,12,2019,1,52,soda,A,1.6,0.6,1.0,19
8593,2019-12-16 05:03:21+00:00,Monday,16,12,2019,5,3,coffee,A,1.0,0.3,0.7,124
8598,2019-12-16 05:17:05+00:00,Monday,16,12,2019,5,17,soda,A,1.6,0.6,1.0,18
8604,2019-12-16 05:45:04+00:00,Monday,16,12,2019,5,45,coffee,A,1.0,0.3,0.7,123
8607,2019-12-16 05:53:30+00:00,Monday,16,12,2019,5,53,coffee,A,1.0,0.3,0.7,122
8616,2019-12-16 06:05:50+00:00,Monday,16,12,2019,6,5,coffee,A,1.0,0.3,0.7,121
8622,2019-12-16 06:16:48+00:00,Monday,16,12,2019,6,16,coffee,A,1.0,0.3,0.7,120
8625,2019-12-16 06:20:16+00:00,Monday,16,12,2019,6,20,soda,A,1.6,0.6,1.0,17
8632,2019-12-16 06:28:03+00:00,Monday,16,12,2019,6,28,coffee,A,1.0,0.3,0.7,119
8640,2019-12-16 06:47:31+00:00,Monday,16,12,2019,6,47,coffee,A,1.0,0.3,0.7,118
8649,2019-12-16 06:59:05+00:00,Monday,16,12,2019,6,59,coffee,A,1.0,0.3,0.7,117
8652,2019-12-16 07:07:28+00:00,Monday,16,12,2019,7,7,coffee,A,1.0,0.3,0.7,116
8653,2019-12-16 07:07:42+00:00,Monday,16,12,2019,7,7,coffee,A,1.0,0.3,0.7,115
8654,2019-12-16 07:09:06+00:00,Monday,16,12,2019,7,9,soda,A,1.6,0.6,1.0,16
8655,2019-12-16 07:11:46+00:00,Monday,16,12,2019,7,11,coffee,A,1.0,0.3,0.7,114
8659,2019-12-16 07:38:16+00:00,Monday,16,12,2019,7,38,soda,A,1.6,0.6,1.0,15
8666,2019-12-16 07:49:48+00:00,Monday,16,12,2019,7,49,coffee,A,1.0,0.3,0.7,113
8669,2019-12-16 07:51:53+00:00,Monday,16,12,2019,7,51,coffee,A,1.0,0.3,0.7,112
8680,2019-12-16 08:07:01+00:00,Monday,16,12,2019,8,7,coffee,A,1.0,0.3,0.7,111
8681,2019-12-16 08:08:47+00:00,Monday,16,12,2019,8,8,coffee,A,1.0,0.3,0.7,110
8683,2019-12-16 08:11:34+00:00,Monday,16,12,2019,8,11,coffee,A,1.0,0.3,0.7,109
8686,2019-12-16 08:16:59+00:00,Monday,16,12,2019,8,16,coffee,A,1.0,0.3,0.7,108
8700,2019-12-16 08:41:51+00:00,Monday,16,12,2019,8,41,coffee,A,1.0,0.3,0.7,107
8703,2019-12-16 08:46:45+00:00,Monday,16,12,2019,8,46,coffee,A,1.0,0.3,0.7,106
8708,2019-12-16 08:53:52+00:00,Monday,16,12,2019,8,53,coffee,A,1.0,0.3,0.7,105
8711,2019-12-16 08:55:07+00:00,Monday,16,12,2019,8,55,coffee,A,1.0,0.3,0.7,104
8717,2019-12-16 09:06:58+00:00,Monday,16,12,2019,9,6,coffee,A,1.0,0.3,0.7,103
8718,2019-12-16 09:07:56+00:00,Monday,16,12,2019,9,7,coffee,A,1.0,0.3,0.7,102
8719,2019-12-16 09:11:35+00:00,Monday,16,12,2019,9,11,coffee,A,1.0,0.3,0.7,101
8723,2019-12-16 09:16:16+00:00,Monday,16,12,2019,9,16,coffee,A,1.0,0.3,0.7,100
8725,2019-12-16 09:18:01+00:00,Monday,16,12,2019,9,18,coffee,A,1.0,0.3,0.7,99
8729,2019-12-16 09:23:51+00:00,Monday,16,12,2019,9,23,coffee,A,1.0,0.3,0.7,98
8731,2019-12-16 09:25:03+00:00,Monday,16,12,2019,9,25,soda,A,1.6,0.6,1.0,14
8733,2019-12-16 09:29:44+00:00,Monday,16,12,2019,9,29,coffee,A,1.0,0.3,0.7,97
8735,2019-12-16 09:35:12+00:00,Monday,16,12,2019,9,35,soda,A,1.6,0.6,1.0,13
8743,2019-12-16 09:56:32+00:00,Monday,16,12,2019,9,56,coffee,A,1.0,0.3,0.7,96
8745,2019-12-16 09:59:51+00:00,Monday,16,12,2019,9,59,coffee,A,1.0,0.3,0.7,95
8746,2019-12-16 10:00:14+00:00,Monday,16,12,2019,10,0,coffee,A,1.0,0.3,0.7,94
8750,2019-12-16 10:10:52+00:00,Monday,16,12,2019,10,10,coffee,A,1.0,0.3,0.7,93
8753,2019-12-16 10:12:36+00:00,Monday,16,12,2019,10,12,soda,A,1.6,0.6,1.0,12
8754,2019-12-16 10:14:35+00:00,Monday,16,12,2019,10,14,coffee,A,1.0,0.3,0.7,92
8755,2019-12-16 10:16:04+00:00,Monday,16,12,2019,10,16,coffee,A,1.0,0.3,0.7,91
8760,2019-12-16 10:23:17+00:00,Monday,16,12,2019,10,23,coffee,A,1.0,0.3,0.7,90
8763,2019-12-16 10:25:08+00:00,Monday,16,12,2019,10,25,coffee,A,1.0,0.3,0.7,89
8764,2019-12-16 10:26:11+00:00,Monday,16,12,2019,10,26,coffee,A,1.0,0.3,0.7,88
8770,2019-12-16 10:29:45+00:00,Monday,16,12,2019,10,29,coffee,A,1.0,0.3,0.7,87
8776,2019-12-16 10:41:58+00:00,Monday,16,12,2019,10,41,coffee,A,1.0,0.3,0.7,86
8777,2019-12-16 10:42:04+00:00,Monday,16,12,2019,10,42,coffee,A,1.0,0.3,0.7,85
8779,2019-12-16 10:43:55+00:00,Monday,16,12,2019,10,43,coffee,A,1.0,0.3,0.7,84
8783,2019-12-16 10:46:17+00:00,Monday,16,12,2019,10,46,coffee,A,1.0,0.3,0.7,83
8797,2019-12-16 11:08:33+00:00,Monday,16,12,2019,11,8,coffee,A,1.0,0.3,0.7,82
8800,2019-12-16 11:11:36+00:00,Monday,16,12,2019,11,11,coffee,A,1.0,0.3,0.7,81
8804,2019-12-16 11:20:59+00:00,Monday,16,12,2019,11,20,soda,A,1.6,0.6,1.0,11
8807,2019-12-16 11:22:54+00:00,Monday,16,12,2019,11,22,coffee,A,1.0,0.3,0.7,80
8810,2019-12-16 11:27:28+00:00,Monday,16,12,2019,11,27,coffee,A,1.0,0.3,0.7,79
8820,2019-12-16 11:50:56+00:00,Monday,16,12,2019,11,50,coffee,A,1.0,0.3,0.7,78
8821,2019-12-16 11:51:07+00:00,Monday,16,12,2019,11,51,coffee,A,1.0,0.3,0.7,77
8822,2019-12-16 11:57:38+00:00,Monday,16,12,2019,11,57,soda,A,1.6,0.6,1.0,10
8824,2019-12-16 12:02:43+00:00,Monday,16,12,2019,12,2,coffee,A,1.0,0.3,0.7,76
8828,2019-12-16 12:08:44+00:00,Monday,16,12,2019,12,8,coffee,A,1.0,0.3,0.7,75
8830,2019-12-16 12:09:41+00:00,Monday,16,12,2019,12,9,coffee,A,1.0,0.3,0.7,74
8833,2019-12-16 12:14:04+00:00,Monday,16,12,2019,12,14,soda,A,1.6,0.6,1.0,9
8836,2019-12-16 12:20:00+00:00,Monday,16,12,2019,12,20,coffee,A,1.0,0.3,0.7,73
8839,2019-12-16 12:29:35+00:00,Monday,16,12,2019,12,29,coffee,A,1.0,0.3,0.7,72
8841,2019-12-16 12:34:02+00:00,Monday,16,12,2019,12,34,coffee,A,1.0,0.3,0.7,71
8847,2019-12-16 12:53:18+00:00,Monday,16,12,2019,12,53,coffee,A,1.0,0.3,0.7,70
8848,2019-12-16 12:55:41+00:00,Monday,16,12,2019,12,55,coffee,A,1.0,0.3,0.7,69
8853,2019-12-16 13:01:15+00:00,Monday,16,12,2019,13,1,coffee,A,1.0,0.3,0.7,68
8854,2019-12-16 13:01:39+00:00,Monday,16,12,2019,13,1,soda,A,1.6,0.6,1.0,8
8858,2019-12-16 13:12:31+00:00,Monday,16,12,2019,13,12,coffee,A,1.0,0.3,0.7,67
8862,2019-12-16 13:19:33+00:00,Monday,16,12,2019,13,19,coffee,A,1.0,0.3,0.7,66
8866,2019-12-16 13:41:43+00:00,Monday,16,12,2019,13,41,soda,A,1.6,0.6,1.0,7
8878,2019-12-16 14:07:16+00:00,Monday,16,12,2019,14,7,coffee,A,1.0,0.3,0.7,65
8882,2019-12-16 14:15:12+00:00,Monday,16,12,2019,14,15,coffee,A,1.0,0.3,0.7,64
8890,2019-12-16 14:24:06+00:00,Monday,16,12,2019,14,24,soda,A,1.6,0.6,1.0,6
8894,2019-12-16 14:28:36+00:00,Monday,16,12,2019,14,28,coffee,A,1.0,0.3,0.7,63
8895,2019-12-16 14:35:49+00:00,Monday,16,12,2019,14,35,coffee,A,1.0,0.3,0.7,62
8897,2019-12-16 14:39:08+00:00,Monday,16,12,2019,14,39,soda,A,1.6,0.6,1.0,5
8901,2019-12-16 14:43:42+00:00,Monday,16,12,2019,14,43,coffee,A,1.0,0.3,0.7,61
8902,2019-12-16 14:44:35+00:00,Monday,16,12,2019,14,44,coffee,A,1.0,0.3,0.7,60
8906,2019-12-16 14:52:58+00:00,Monday,16,12,2019,14,52,coffee,A,1.0,0.3,0.7,59
8914,2019-12-16 15:16:26+00:00,Monday,16,12,2019,15,16,coffee,A,1.0,0.3,0.7,58
8916,2019-12-16 15:23:34+00:00,Monday,16,12,2019,15,23,nrj,A,1.8,0.8,1.0,12
8922,2019-12-16 15:37:47+00:00,Monday,16,12,2019,15,37,soda,A,1.6,0.6,1.0,4
8932,2019-12-16 16:22:58+00:00,Monday,16,12,2019,16,22,nrj,A,1.8,0.8,1.0,11
8939,2019-12-16 17:15:35+00:00,Monday,16,12,2019,17,15,soda,A,1.6,0.6,1.0,3
8944,2019-12-16 17:58:49+00:00,Monday,16,12,2019,17,58,nrj,A,1.8,0.8,1.0,10
8949,2019-12-16 18:43:19+00:00,Monday,16,12,2019,18,43,soda,A,1.6,0.6,1.0,2
8952,2019-12-16 19:16:51+00:00,Monday,16,12,2019,19,16,nrj,A,1.8,0.8,1.0,9
8980,2019-12-16 23:50:51+00:00,Monday,16,12,2019,23,50,coffee,A,1.0,0.3,0.7,57
8981,2019-12-17 00:34:34+00:00,Tuesday,17,12,2019,0,34,coffee,A,1.0,0.3,0.7,56
8982,2019-12-17 00:39:33+00:00,Tuesday,17,12,2019,0,39,nrj,A,1.8,0.8,1.0,8
8985,2019-12-17 01:54:02+00:00,Tuesday,17,12,2019,1,54,coffee,A,1.0,0.3,0.7,55
8986,2019-12-17 05:09:36+00:00,Tuesday,17,12,2019,5,9,coffee,A,1.0,0.3,0.7,54
8988,2019-12-17 05:17:04+00:00,Tuesday,17,12,2019,5,17,coffee,A,1.0,0.3,0.7,53
9000,2019-12-17 06:00:29+00:00,Tuesday,17,12,2019,6,0,coffee,A,1.0,0.3,0.7,52
9003,2019-12-17 06:12:46+00:00,Tuesday,17,12,2019,6,12,coffee,A,1.0,0.3,0.7,51
9008,2019-12-17 06:50:04+00:00,Tuesday,17,12,2019,6,50,coffee,A,1.0,0.3,0.7,50
9009,2019-12-17 06:52:27+00:00,Tuesday,17,12,2019,6,52,coffee,A,1.0,0.3,0.7,49
9015,2019-12-17 07:22:37+00:00,Tuesday,17,12,2019,7,22,coffee,A,1.0,0.3,0.7,48
9017,2019-12-17 07:27:31+00:00,Tuesday,17,12,2019,7,27,coffee,A,1.0,0.3,0.7,47
9018,2019-12-17 07:28:11+00:00,Tuesday,17,12,2019,7,28,coffee,A,1.0,0.3,0.7,46
9020,2019-12-17 07:44:18+00:00,Tuesday,17,12,2019,7,44,coffee,A,1.0,0.3,0.7,45
9026,2019-12-17 08:12:47+00:00,Tuesday,17,12,2019,8,12,coffee,A,1.0,0.3,0.7,44
9027,2019-12-17 08:19:19+00:00,Tuesday,17,12,2019,8,19,coffee,A,1.0,0.3,0.7,43
9028,2019-12-17 08:19:54+00:00,Tuesday,17,12,2019,8,19,coffee,A,1.0,0.3,0.7,42
9030,2019-12-17 08:30:12+00:00,Tuesday,17,12,2019,8,30,coffee,A,1.0,0.3,0.7,41
9032,2019-12-17 08:34:03+00:00,Tuesday,17,12,2019,8,34,coffee,A,1.0,0.3,0.7,40
9034,2019-12-17 08:40:25+00:00,Tuesday,17,12,2019,8,40,coffee,A,1.0,0.3,0.7,39
9035,2019-12-17 08:44:38+00:00,Tuesday,17,12,2019,8,44,coffee,A,1.0,0.3,0.7,38
9040,2019-12-17 08:57:56+00:00,Tuesday,17,12,2019,8,57,coffee,A,1.0,0.3,0.7,37
9042,2019-12-17 09:05:13+00:00,Tuesday,17,12,2019,9,5,coffee,A,1.0,0.3,0.7,36
9043,2019-12-17 09:06:55+00:00,Tuesday,17,12,2019,9,6,coffee,A,1.0,0.3,0.7,35
9047,2019-12-17 09:26:59+00:00,Tuesday,17,12,2019,9,26,coffee,A,1.0,0.3,0.7,34
9051,2019-12-17 09:40:57+00:00,Tuesday,17,12,2019,9,40,coffee,A,1.0,0.3,0.7,33
9054,2019-12-17 09:46:17+00:00,Tuesday,17,12,2019,9,46,coffee,A,1.0,0.3,0.7,32
9058,2019-12-17 09:57:15+00:00,Tuesday,17,12,2019,9,57,coffee,A,1.0,0.3,0.7,31
9066,2019-12-17 10:16:27+00:00,Tuesday,17,12,2019,10,16,coffee,A,1.0,0.3,0.7,30
9067,2019-12-17 10:20:07+00:00,Tuesday,17,12,2019,10,20,coffee,A,1.0,0.3,0.7,29
9068,2019-12-17 10:21:17+00:00,Tuesday,17,12,2019,10,21,coffee,A,1.0,0.3,0.7,28
9071,2019-12-17 10:29:46+00:00,Tuesday,17,12,2019,10,29,coffee,A,1.0,0.3,0.7,27
9075,2019-12-17 10:45:28+00:00,Tuesday,17,12,2019,10,45,coffee,A,1.0,0.3,0.7,26
9076,2019-12-17 10:46:33+00:00,Tuesday,17,12,2019,10,46,coffee,A,1.0,0.3,0.7,25
9078,2019-12-17 10:56:02+00:00,Tuesday,17,12,2019,10,56,coffee,A,1.0,0.3,0.7,24
9081,2019-12-17 11:00:54+00:00,Tuesday,17,12,2019,11,0,coffee,A,1.0,0.3,0.7,23
9084,2019-12-17 11:12:50+00:00,Tuesday,17,12,2019,11,12,coffee,A,1.0,0.3,0.7,22
9086,2019-12-17 11:15:59+00:00,Tuesday,17,12,2019,11,15,coffee,A,1.0,0.3,0.7,21
9087,2019-12-17 11:17:50+00:00,Tuesday,17,12,2019,11,17,coffee,A,1.0,0.3,0.7,20
9089,2019-12-17 11:32:12+00:00,Tuesday,17,12,2019,11,32,coffee,A,1.0,0.3,0.7,19
9093,2019-12-17 11:55:14+00:00,Tuesday,17,12,2019,11,55,coffee,A,1.0,0.3,0.7,18
9098,2019-12-17 12:16:07+00:00,Tuesday,17,12,2019,12,16,coffee,A,1.0,0.3,0.7,17
9100,2019-12-17 12:24:50+00:00,Tuesday,17,12,2019,12,24,coffee,A,1.0,0.3,0.7,16
9102,2019-12-17 12:25:24+00:00,Tuesday,17,12,2019,12,25,coffee,A,1.0,0.3,0.7,15
9103,2019-12-17 12:28:07+00:00,Tuesday,17,12,2019,12,28,coffee,A,1.0,0.3,0.7,14
9104,2019-12-17 12:28:31+00:00,Tuesday,17,12,2019,12,28,coffee,A,1.0,0.3,0.7,13
9106,2019-12-17 12:32:56+00:00,Tuesday,17,12,2019,12,32,coffee,A,1.0,0.3,0.7,12
9109,2019-12-17 12:39:37+00:00,Tuesday,17,12,2019,12,39,coffee,A,1.0,0.3,0.7,11
9116,2019-12-17 12:50:53+00:00,Tuesday,17,12,2019,12,50,coffee,A,1.0,0.3,0.7,10
9117,2019-12-17 12:53:10+00:00,Tuesday,17,12,2019,12,53,nrj,A,1.8,0.8,1.0,7
9123,2019-12-17 13:22:42+00:00,Tuesday,17,12,2019,13,22,coffee,A,1.0,0.3,0.7,9
9130,2019-12-17 13:45:16+00:00,Tuesday,17,12,2019,13,45,coffee,A,1.0,0.3,0.7,8
9134,2019-12-17 13:59:26+00:00,Tuesday,17,12,2019,13,59,coffee,A,1.0,0.3,0.7,7
9135,2019-12-17 14:11:46+00:00,Tuesday,17,12,2019,14,11,coffee,A,1.0,0.3,0.7,6
9136,2019-12-17 14:16:04+00:00,Tuesday,17,12,2019,14,16,coffee,A,1.0,0.3,0.7,5
9139,2019-12-17 14:19:34+00:00,Tuesday,17,12,2019,14,19,coffee,A,1.0,0.3,0.7,4
9157,2019-12-17 16:14:18+00:00,Tuesday,17,12,2019,16,14,coffee,A,1.0,0.3,0.7,3
9163,2019-12-17 16:48:30+00:00,Tuesday,17,12,2019,16,48,coffee,A,1.0,0.3,0.7,2
9166,2019-12-17 17:43:31+00:00,Tuesday,17,12,2019,17,43,coffee,A,1.0,0.3,0.7,1
9167,2019-12-17 17:50:42+00:00,Tuesday,17,12,2019,17,50,nrj,A,1.8,0.8,1.0,6
9168,2019-12-17 17:52:16+00:00,Tuesday,17,12,2019,17,52,coffee,A,1.0,0.3,0.7,0
9170,2019-12-17 18:21:13+00:00,Tuesday,17,12,2019,18,21,nrj,A,1.8,0.8,1.0,5
